time, leftValue, rightValue, leftGoal, rightGoal
14.857798, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.011627, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.027512, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.042824, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.054317, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.071093, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.087673, 0.0, 3.7007980407371166, 10.212765957446809, 10.212765957446809
15.120306, 3.760563326413624, 5.640844989620436, 10.212765957446809, 10.212765957446809
15.155875, 3.4501521839480764, 5.175228275922114, 10.212765957446809, 10.212765957446809
15.167512, 15.818311811143037, 15.818311811143042, 10.212765957446809, 10.212765957446809
15.181672, 8.666558123647452, 12.999837185471176, 10.212765957446809, 10.212765957446809
15.193777, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.212195, 9.994445354885967, 9.994445354885967, 10.212765957446809, 10.212765957446809
15.242656, 10.071769067894056, 12.08612288147286, 10.212765957446809, 10.212765957446809
15.259949, 10.644636242772927, 10.64463624277294, 10.212765957446809, 10.212765957446809
15.280334, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.331802, 10.729639458281508, 8.345275134218946, 10.212765957446809, 10.212765957446809
15.351868, 12.231482411128459, 9.173611808346333, 10.212765957446809, 10.212765957446809
15.374464, 8.146472585691107, 8.146472585691127, 10.212765957446809, 10.212765957446809
15.384158, 25.31843677137524, 18.988827578531406, 10.212765957446809, 10.212765957446809
15.403595, 9.470478702797626, 6.3136524685317585, 10.212765957446809, 10.212765957446809
15.421711, 10.161056223574052, 6.77403748238271, 10.212765957446809, 10.212765957446809
15.44082, 9.63303650354674, 6.422024335697842, 10.212765957446809, 10.212765957446809
15.458667, 0.0, 0.0, 10.212765957446809, 10.212765957446809
15.475715, 7.19840820218548, 10.797612303278207, 10.21276595744681, 10.21276595744681
15.484644, 20.615712234995286, 20.615712234995286, 10.21276595744681, 10.21276595744681
15.501751, 7.173581751963727, 10.760372627945577, 10.21276595744681, 10.21276595744681
15.519628, 10.296900740967333, 10.296900740967333, 10.21276595744681, 10.21276595744681
15.537776, 0.0, 0.0, 10.21276595744681, 10.21276595744681
15.554604, 7.292516224794965, 10.938774337192422, 10.21276595744681, 10.21276595744681
15.563667, 13.54060057716382, 13.54060057716382, 10.21276595744681, 10.21276595744681
15.581311, 10.43287772309504, 13.910503630793368, 10.21276595744681, 10.21276595744681
15.599414, 6.778902006896703, 0.0, 10.21276595744681, 10.21276595744681
15.616949, 0.0, 6.998486628505687, 10.21276595744681, 10.21276595744681
15.626257, 13.184192418440144, 13.184192418440238, 10.212765957446805, 10.212765957446805
15.640063, 13.333166344074444, 13.333166344074444, 10.212765957446805, 10.212765957446805
15.649315, 0.0, 0.0, 10.212765957446805, 10.212765957446805
