time, leftValue, rightValue, leftGoal, rightGoal
16.343237, 11.84233168247715, 11.658253987930873, 14.39999999999999, 14.39999999999999
16.356943, 11.84233168247715, 11.658253987930873, 14.55319148936169, 14.55319148936169
16.36373, 12.149127840054279, 11.965050145508, 14.706382978723394, 14.706382978723394
16.379791, 12.39456476611598, 11.965050145508, 14.859574468085093, 14.859574468085093
16.403368, 12.640001692177682, 12.517283229146832, 15.012765957446792, 15.012765957446792
16.423025, 12.885438618239387, 12.82407938672396, 15.165957446808495, 15.165957446808495
16.436171, 12.885438618239387, 12.82407938672396, 15.319148936170196, 15.319148936170196
16.442357, 13.130875544301087, 13.069516312785662, 15.472340425531895, 15.472340425531895
16.449858, 13.130875544301087, 13.069516312785662, 15.625531914893598, 15.625531914893598
16.461577, 13.437671701878218, 13.314953238847364, 15.7787234042553, 15.7787234042553
16.470045, 13.437671701878218, 13.314953238847364, 15.931914893617002, 15.931914893617002
16.491161, 13.744467859455344, 13.56039016490907, 16.0851063829787, 16.0851063829787
16.497272, 13.744467859455344, 13.56039016490907, 16.238297872340404, 16.238297872340404
16.503183, 13.989904785517046, 13.744467859455344, 16.391489361702106, 16.391489361702106
16.515488, 13.989904785517046, 13.744467859455344, 16.54468085106381, 16.54468085106381
16.52429, 14.173982480063325, 13.989904785517046, 16.69787234042551, 16.69787234042551
16.534831, 14.173982480063325, 13.989904785517046, 16.851063829787208, 16.851063829787208
16.54312, 14.419419406125026, 14.235341711578752, 17.00425531914891, 17.00425531914891
16.550459, 14.419419406125026, 14.235341711578752, 17.15744680851061, 17.15744680851061
16.561566, 14.603497100671303, 14.419419406125026, 17.310638297872313, 17.310638297872313
16.567681, 14.603497100671303, 14.419419406125026, 17.463829787234015, 17.463829787234015
16.580902, 14.726215563702155, 14.603497100671303, 17.617021276595715, 17.617021276595715
16.591222, 14.726215563702155, 14.603497100671303, 17.770212765957417, 17.770212765957417
16.601917, 14.910293258248434, 14.848934026733007, 17.923404255319117, 17.923404255319117
16.612734, 14.910293258248434, 14.848934026733007, 18.07659574468082, 18.07659574468082
16.627762, 15.155730184310134, 15.033011721279284, 18.22978723404252, 18.22978723404252
16.642698, 15.33980787885641, 15.278448647340985, 18.38297872340422, 18.38297872340422
16.657927, 15.33980787885641, 15.278448647340985, 18.53617021276592, 18.53617021276592
16.672792, 15.64660403643354, 15.523885573402689, 18.689361702127623, 18.689361702127623
16.687948, 15.892040962495242, 15.707963267948966, 18.842553191489326, 18.842553191489326
16.702682, 16.198837120072373, 16.014759425526094, 18.99574468085103, 18.99574468085103
16.717822, 16.198837120072373, 16.014759425526094, 19.148936170212732, 19.148936170212732
16.732971, 16.444274046134073, 16.260196351587798, 19.302127659574435, 19.302127659574435
16.747764, 16.7510702037112, 16.505633277649498, 19.455319148936134, 19.455319148936134
16.762689, 17.05786636128833, 16.7510702037112, 19.608510638297833, 19.608510638297833
16.777711, 17.05786636128833, 16.7510702037112, 19.761702127659536, 19.761702127659536
16.792765, 17.303303287350033, 17.05786636128833, 19.91489361702124, 19.91489361702124
16.80779, 17.61009944492716, 17.241944055834605, 20.068085106382938, 20.068085106382938
16.822725, 17.916895602504287, 17.548740213411737, 20.221276595744634, 20.221276595744634
16.83771, 17.916895602504287, 17.548740213411737, 20.374468085106333, 20.374468085106333
16.852735, 18.16233252856599, 17.794177139473437, 20.425531914893618, 20.425531914893618
16.867918, 18.407769454627694, 18.03961406553514, 20.425531914893618, 20.425531914893618
16.882701, 18.653206380689397, 18.34641022311227, 20.425531914893618, 20.425531914893618
16.898798, 18.8986433067511, 18.59184714917397, 20.425531914893618, 20.425531914893618
16.913529, 18.8986433067511, 18.59184714917397, 20.425531914893618, 20.425531914893618
16.931355, 19.082721001297376, 18.714565612204822, 20.425531914893618, 20.425531914893618
16.942694, 19.26679869584365, 18.8986433067511, 20.425531914893618, 20.425531914893618
16.957699, 19.26679869584365, 18.8986433067511, 20.425531914893618, 20.425531914893618
16.972723, 19.32815792735908, 18.960002538266526, 20.425531914893618, 20.425531914893618
16.987792, 19.45087639038993, 19.082721001297376, 20.425531914893618, 20.425531914893618
17.002705, 19.512235621905354, 19.1440802328128, 20.425531914893618, 20.425531914893618
17.017703, 19.512235621905354, 19.1440802328128, 20.425531914893618, 20.425531914893618
17.032688, 19.634954084936208, 19.26679869584365, 20.425531914893618, 20.425531914893618
17.047851, 19.757672547967058, 19.32815792735908, 20.425531914893618, 20.425531914893618
17.062711, 19.880391010997908, 19.389517158874504, 20.425531914893618, 20.425531914893618
17.077728, 19.880391010997908, 19.389517158874504, 20.425531914893618, 20.425531914893618
17.092688, 20.00310947402876, 19.573594853420783, 20.425531914893618, 20.425531914893618
17.107991, 20.12582793705961, 19.696313316451633, 20.425531914893618, 20.425531914893618
17.12271, 20.30990563160589, 19.819031779482483, 20.425531914893618, 20.425531914893618
17.137767, 20.30990563160589, 19.819031779482483, 20.425531914893618, 20.425531914893618
17.152691, 20.43262409463674, 19.941750242513333, 20.425531914893618, 20.425531914893618
17.167797, 20.55534255766759, 20.064468705544186, 20.425531914893618, 20.425531914893618
17.182717, 20.678061020698443, 20.064468705544186, 20.425531914893618, 20.425531914893618
17.197724, 20.678061020698443, 20.064468705544186, 20.425531914893618, 20.425531914893618
17.212833, 20.800779483729293, 20.12582793705961, 20.425531914893618, 20.425531914893618
17.227721, 20.86213871524472, 20.187187168575036, 20.425531914893618, 20.425531914893618
17.242711, 20.923497946760143, 20.187187168575036, 20.425531914893618, 20.425531914893618
17.25774, 20.923497946760143, 20.187187168575036, 20.425531914893618, 20.425531914893618
17.272707, 20.923497946760143, 20.24854640009046, 20.425531914893618, 20.425531914893618
17.28772, 20.923497946760143, 20.24854640009046, 20.425531914893618, 20.425531914893618
17.302698, 20.923497946760143, 20.24854640009046, 20.425531914893618, 20.425531914893618
17.317701, 20.923497946760143, 20.24854640009046, 20.425531914893618, 20.425531914893618
17.332777, 20.923497946760143, 20.30990563160589, 20.425531914893618, 20.425531914893618
17.347722, 20.923497946760143, 20.37126486312132, 20.425531914893618, 20.425531914893618
17.362979, 20.923497946760143, 20.37126486312132, 20.425531914893618, 20.425531914893618
17.377695, 20.923497946760143, 20.37126486312132, 20.425531914893618, 20.425531914893618
17.392702, 20.984857178275572, 20.43262409463674, 20.425531914893618, 20.425531914893618
17.407736, 21.046216409791, 20.43262409463674, 20.425531914893618, 20.425531914893618
17.422754, 21.046216409791, 20.43262409463674, 20.425531914893618, 20.425531914893618
17.437688, 21.046216409791, 20.43262409463674, 20.425531914893618, 20.425531914893618
17.452689, 21.107575641306422, 20.49398332615217, 20.425531914893618, 20.425531914893618
17.467732, 21.107575641306422, 20.55534255766759, 20.425531914893618, 20.425531914893618
17.482685, 21.16893487282185, 20.678061020698443, 20.425531914893618, 20.425531914893618
17.497794, 21.16893487282185, 20.678061020698443, 20.425531914893618, 20.425531914893618
17.512694, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.527749, 21.2916533358527, 20.800779483729293, 20.425531914893618, 20.425531914893618
17.542689, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.557693, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.572689, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.587756, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
17.602695, 21.230294104337272, 20.678061020698443, 20.425531914893618, 20.425531914893618
17.617689, 21.230294104337272, 20.678061020698443, 20.425531914893618, 20.425531914893618
17.632699, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.647752, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.662684, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.677748, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.692742, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.707812, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.722705, 21.16893487282185, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.737782, 21.16893487282185, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.75269, 21.16893487282185, 20.800779483729293, 20.425531914893618, 20.425531914893618
17.767853, 21.230294104337272, 20.86213871524472, 20.425531914893618, 20.425531914893618
17.782717, 21.2916533358527, 20.86213871524472, 20.425531914893618, 20.425531914893618
17.797782, 21.2916533358527, 20.86213871524472, 20.425531914893618, 20.425531914893618
17.815116, 21.353012567368125, 20.923497946760143, 20.425531914893618, 20.425531914893618
17.828184, 21.41437179888355, 20.86213871524472, 20.425531914893618, 20.425531914893618
17.843007, 21.41437179888355, 20.923497946760143, 20.425531914893618, 20.425531914893618
17.857743, 21.41437179888355, 20.923497946760143, 20.425531914893618, 20.425531914893618
17.872782, 21.41437179888355, 20.86213871524472, 20.425531914893618, 20.425531914893618
17.887899, 21.353012567368125, 20.800779483729293, 20.425531914893618, 20.425531914893618
17.90269, 21.2916533358527, 20.800779483729293, 20.425531914893618, 20.425531914893618
17.917721, 21.2916533358527, 20.800779483729293, 20.425531914893618, 20.425531914893618
17.932722, 21.230294104337272, 20.86213871524472, 20.425531914893618, 20.425531914893618
17.947773, 21.16893487282185, 20.73942025221387, 20.425531914893618, 20.425531914893618
17.962726, 21.16893487282185, 20.678061020698443, 20.425531914893618, 20.425531914893618
17.977779, 21.16893487282185, 20.678061020698443, 20.425531914893618, 20.425531914893618
17.992698, 21.16893487282185, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.007869, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.022686, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.037691, 21.230294104337272, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.052767, 21.2916533358527, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.067724, 21.353012567368125, 20.86213871524472, 20.425531914893618, 20.425531914893618
18.084006, 21.353012567368125, 20.86213871524472, 20.425531914893618, 20.425531914893618
18.103418, 21.475731030398975, 20.984857178275572, 20.425531914893618, 20.425531914893618
18.117141, 21.475731030398975, 20.984857178275572, 20.425531914893618, 20.425531914893618
18.132199, 21.475731030398975, 20.923497946760143, 20.425531914893618, 20.425531914893618
18.160399, 21.475731030398975, 20.923497946760143, 20.425531914893618, 20.425531914893618
18.187287, 21.475731030398975, 20.86213871524472, 20.425531914893618, 20.425531914893618
18.196018, 21.475731030398975, 20.86213871524472, 20.425531914893618, 20.425531914893618
18.203374, 21.41437179888355, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.208981, 21.41437179888355, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.217841, 21.41437179888355, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.232692, 21.353012567368125, 20.86213871524472, 20.425531914893618, 20.425531914893618
18.24782, 21.2916533358527, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.262693, 21.2916533358527, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.277688, 21.2916533358527, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.292746, 21.2916533358527, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.307735, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.322723, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.337708, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.352903, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.367712, 21.41437179888355, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.382716, 21.475731030398975, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.397712, 21.475731030398975, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.412704, 21.475731030398975, 20.86213871524472, 20.425531914893618, 20.425531914893618
18.427747, 21.5370902619144, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.442686, 21.5370902619144, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.457751, 21.5370902619144, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.472712, 21.5370902619144, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.487746, 21.475731030398975, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.502711, 21.41437179888355, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.51769, 21.41437179888355, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.532718, 21.41437179888355, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.547758, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.562718, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.577709, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.592689, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.607732, 21.2916533358527, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.622725, 21.2916533358527, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.637716, 21.2916533358527, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.652692, 21.353012567368125, 20.678061020698443, 20.425531914893618, 20.425531914893618
18.667814, 21.353012567368125, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.682695, 21.41437179888355, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.697855, 21.41437179888355, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.712701, 21.41437179888355, 20.86213871524472, 20.425531914893618, 20.425531914893618
18.727813, 21.475731030398975, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.742742, 21.475731030398975, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.757686, 21.475731030398975, 20.800779483729293, 20.425531914893618, 20.425531914893618
18.772706, 21.41437179888355, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.787838, 21.41437179888355, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.802826, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.817719, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.832697, 21.353012567368125, 20.73942025221387, 20.425531914893618, 20.425531914893618
18.847739, 21.2916533358527, 20.678061020698443, 20.374468085106198, 20.374468085106198
18.862701, 21.2916533358527, 20.61670178918302, 20.221276595744506, 20.221276595744506
18.877693, 21.2916533358527, 20.61670178918302, 20.06808510638281, 20.06808510638281
18.892702, 21.230294104337272, 20.55534255766759, 19.91489361702111, 19.91489361702111
18.907734, 21.16893487282185, 20.61670178918302, 19.76170212765941, 19.76170212765941
18.92269, 21.107575641306422, 20.55534255766759, 19.608510638297712, 19.608510638297712
18.937716, 21.107575641306422, 20.55534255766759, 19.45531914893601, 19.45531914893601
18.952761, 21.107575641306422, 20.55534255766759, 19.302127659574314, 19.302127659574314
18.967702, 21.16893487282185, 20.61670178918302, 19.148936170212615, 19.148936170212615
18.98269, 21.16893487282185, 20.55534255766759, 18.99574468085092, 18.99574468085092
18.997713, 21.16893487282185, 20.55534255766759, 18.842553191489216, 18.842553191489216
19.012854, 21.16893487282185, 20.55534255766759, 18.689361702127517, 18.689361702127517
19.027707, 21.107575641306422, 20.55534255766759, 18.536170212765818, 18.536170212765818
19.0427, 20.984857178275572, 20.43262409463674, 18.382978723404122, 18.382978723404122
19.057726, 20.984857178275572, 20.43262409463674, 18.229787234042416, 18.229787234042416
19.072688, 20.86213871524472, 20.37126486312132, 18.07659574468072, 18.07659574468072
19.087771, 20.73942025221387, 20.24854640009046, 17.92340425531902, 17.92340425531902
19.102697, 20.678061020698443, 20.12582793705961, 17.77021276595732, 17.77021276595732
19.117695, 20.678061020698443, 20.12582793705961, 17.617021276595626, 17.617021276595626
19.1327, 20.55534255766759, 19.941750242513333, 17.463829787233927, 17.463829787233927
19.148117, 20.49398332615217, 19.819031779482483, 17.310638297872227, 17.310638297872227
19.16271, 20.30990563160589, 19.634954084936208, 17.157446808510528, 17.157446808510528
19.177691, 20.30990563160589, 19.634954084936208, 17.004255319148836, 17.004255319148836
19.192689, 20.187187168575036, 19.45087639038993, 16.851063829787133, 16.851063829787133
19.207814, 20.064468705544186, 19.389517158874504, 16.697872340425437, 16.697872340425437
19.222715, 19.941750242513333, 19.1440802328128, 16.544680851063735, 16.544680851063735
19.237726, 19.941750242513333, 19.1440802328128, 16.391489361702035, 16.391489361702035
19.252748, 19.880391010997908, 18.960002538266526, 16.23829787234034, 16.23829787234034
19.267752, 19.757672547967058, 18.775924843720247, 16.085106382978637, 16.085106382978637
19.282793, 19.634954084936208, 18.653206380689397, 15.931914893616941, 15.931914893616941
19.297704, 19.634954084936208, 18.653206380689397, 15.778723404255238, 15.778723404255238
19.312706, 19.45087639038993, 18.59184714917397, 15.625531914893541, 15.625531914893541
19.327827, 19.32815792735908, 18.530487917658544, 15.472340425531842, 15.472340425531842
19.3427, 19.1440802328128, 18.407769454627694, 15.319148936170139, 15.319148936170139
19.357691, 19.1440802328128, 18.407769454627694, 15.165957446808441, 15.165957446808441
19.372726, 19.02136176978195, 18.22369176008142, 15.012765957446742, 15.012765957446742
19.387828, 18.837284075235672, 18.03961406553514, 14.85957446808504, 14.85957446808504
19.402686, 18.653206380689397, 17.85553637098886, 14.706382978723342, 14.706382978723342
19.41772, 18.653206380689397, 17.85553637098886, 14.553191489361643, 14.553191489361643
19.432709, 18.46912868614312, 17.73281790795801, 14.399999999999944, 14.399999999999944
19.447695, 18.285050991596844, 17.548740213411737, 14.246808510638246, 14.246808510638246
19.462705, 18.100973297050565, 17.364662518865458, 14.093617021276547, 14.093617021276547
19.477694, 18.100973297050565, 17.364662518865458, 13.940425531914844, 13.940425531914844
19.492704, 17.978254834019715, 17.119225592803755, 13.787234042553147, 13.787234042553147
19.507731, 17.73281790795801, 16.93514789825748, 13.634042553191444, 13.634042553191444
19.522685, 17.548740213411737, 16.812429435226626, 13.480851063829746, 13.480851063829746
19.537729, 17.548740213411737, 16.812429435226626, 13.327659574468045, 13.327659574468045
19.552727, 17.303303287350033, 16.62835174068035, 13.174468085106348, 13.174468085106348
19.567727, 17.119225592803755, 16.444274046134073, 13.021276595744649, 13.021276595744649
19.582703, 16.93514789825748, 16.382914814618648, 12.86808510638295, 12.86808510638295
19.597848, 16.93514789825748, 16.382914814618648, 12.71489361702125, 12.71489361702125
19.612702, 16.812429435226626, 16.137477888556944, 12.561702127659549, 12.561702127659549
19.627729, 16.689710972195776, 15.953400194010667, 12.408510638297852, 12.408510638297852
19.642686, 16.505633277649498, 15.830681730979816, 12.25531914893615, 12.25531914893615
19.657694, 16.505633277649498, 15.830681730979816, 12.10212765957445, 12.10212765957445
19.672702, 16.382914814618648, 15.64660403643354, 11.948936170212752, 11.948936170212752
19.687709, 16.260196351587798, 15.462526341887264, 11.795744680851053, 11.795744680851053
19.702683, 16.07611865704152, 15.278448647340985, 11.64255319148935, 11.64255319148935
19.717706, 16.07611865704152, 15.278448647340985, 11.489361702127653, 11.489361702127653
19.732764, 15.892040962495242, 15.094370952794709, 11.336170212765952, 11.336170212765952
19.747719, 15.707963267948966, 14.910293258248434, 11.182978723404258, 11.182978723404258
19.762678, 15.523885573402689, 14.664856332186728, 11.02978723404256, 11.02978723404256
19.777724, 15.523885573402689, 14.664856332186728, 10.87659574468086, 10.87659574468086
19.792706, 15.33980787885641, 14.542137869155878, 10.723404255319162, 10.723404255319162
19.807713, 15.155730184310134, 14.358060174609601, 10.570212765957463, 10.570212765957463
19.822692, 15.033011721279284, 14.1126232485479, 10.417021276595765, 10.417021276595765
19.837694, 15.033011721279284, 14.1126232485479, 10.263829787234066, 10.263829787234066
19.852729, 14.787574795217582, 13.928545554001621, 10.110638297872367, 10.110638297872367
19.867865, 14.603497100671303, 13.68310862793992, 9.957446808510667, 9.957446808510667
19.882742, 14.419419406125026, 13.437671701878218, 9.804255319148972, 9.804255319148972
19.897725, 14.419419406125026, 13.437671701878218, 9.651063829787272, 9.651063829787272
19.912697, 14.173982480063325, 13.25359400733194, 9.497872340425571, 9.497872340425571
19.92801, 13.989904785517046, 13.130875544301087, 9.344680851063876, 9.344680851063876
