x,  y,  theta,  a,  b,  c,  d,  e,  f,  g,  h
140.392, 0.000, 0.000, 0.000, 0.000, 1.680, 102.968, -120.000
141.918, 0.000, 0.000, 0.000, 0.000, 1.695, 101.174, -120.000
143.522, 0.000, 0.000, 0.000, 0.000, 1.711, 99.253, -120.000
144.905, 0.000, 0.000, 0.000, 0.000, 1.725, 97.567, -120.000
146.344, 0.000, 0.000, 0.000, 0.000, 1.740, 95.780, -120.000
147.773, 0.000, 0.000, 0.000, 0.000, 1.755, 93.973, -120.000
149.175, 0.000, 0.000, 0.000, 0.000, 1.770, 92.166, -120.000
150.532, 0.000, 0.000, 0.000, 0.000, 1.785, 90.381, -120.000
151.883, 0.000, 0.000, 0.000, 0.000, 1.800, 88.570, -120.000
153.202, 0.000, 0.000, 0.000, 0.000, 1.815, 86.764, -120.000
154.483, 0.000, 0.000, 0.000, 0.000, 1.830, 84.974, -120.000
155.739, 0.000, 0.000, 0.000, 0.000, 1.845, 83.181, -120.000
156.979, 0.000, 0.000, 0.000, 0.000, 1.860, 81.372, -120.000
158.183, 0.000, 0.000, 0.000, 0.000, 1.875, 79.577, -120.000
159.362, 0.000, 0.000, 0.000, 0.000, 1.890, 77.780, -120.000
160.698, 0.000, 0.000, 0.000, 0.000, 1.907, 75.690, -120.000
161.646, 0.000, 0.000, 0.000, 0.000, 1.920, 74.171, -120.000
162.842, 0.000, 0.000, 0.000, 0.000, 1.936, 72.210, -120.000
163.816, 0.000, 0.000, 0.000, 0.000, 1.950, 70.573, -120.000
164.858, 0.000, 0.000, 0.000, 0.000, 1.965, 68.778, -120.000
165.877, 0.000, 0.000, 0.000, 0.000, 1.980, 66.978, -120.000
166.870, 0.000, 0.000, 0.000, 0.000, 1.995, 65.173, -120.000
167.831, 0.000, 0.000, 0.000, 0.000, 2.010, 63.380, -120.000
168.769, 0.000, 0.000, 0.000, 0.000, 2.025, 61.578, -120.000
169.682, 0.000, 0.000, 0.000, 0.000, 2.040, 59.772, -120.000
170.564, 0.000, 0.000, 0.000, 0.000, 2.055, 57.974, -120.000
171.642, 0.000, 0.000, 0.000, 0.000, 2.074, 55.699, -120.000
172.347, 0.000, 0.000, 0.000, 0.000, 2.087, 54.159, -120.000
173.048, 0.000, 0.000, 0.000, 0.000, 2.100, 52.582, -120.000
173.826, 0.000, 0.000, 0.000, 0.000, 2.115, 50.776, -120.000
174.575, 0.000, 0.000, 0.000, 0.000, 2.130, 48.974, -120.000
175.415, 0.000, 0.000, 0.000, 0.000, 2.148, 46.870, -120.000
176.101, 0.000, 0.000, 0.000, 0.000, 2.162, 45.080, -120.000
176.898, 0.000, 0.000, 0.000, 0.000, 2.181, 42.906, -120.000
177.467, 0.000, 0.000, 0.000, 0.000, 2.194, 41.285, -120.000
178.060, 0.000, 0.000, 0.000, 0.000, 2.209, 39.524, -120.000
178.497, 0.000, 0.000, 0.000, 0.000, 2.220, 38.172, -120.000
179.054, 0.000, 0.000, 0.000, 0.000, 2.235, 36.378, -120.000
179.634, 0.000, 0.000, 0.000, 0.000, 2.251, 34.415, -120.000
180.105, 0.000, 0.000, 0.000, 0.000, 2.265, 32.729, -120.000
180.573, 0.000, 0.000, 0.000, 0.000, 2.280, 30.968, -120.000
181.021, 0.000, 0.000, 0.000, 0.000, 2.295, 29.180, -120.000
181.445, 0.000, 0.000, 0.000, 0.000, 2.310, 27.379, -120.000
181.843, 0.000, 0.000, 0.000, 0.000, 2.325, 25.577, -120.000
182.213, 0.000, 0.000, 0.000, 0.000, 2.340, 23.778, -120.000
182.556, 0.000, 0.000, 0.000, 0.000, 2.355, 21.976, -120.000
182.879, 0.000, 0.000, 0.000, 0.000, 2.370, 20.140, -120.000
183.161, 0.000, 0.000, 0.000, 0.000, 2.385, 18.382, -120.000
183.424, 0.000, 0.000, 0.000, 0.000, 2.400, 16.575, -120.000
183.658, 0.000, 0.000, 0.000, 0.000, 2.415, 14.781, -120.000
183.867, 0.000, 0.000, 0.000, 0.000, 2.430, 12.978, -120.000
184.050, 0.000, 0.000, 0.000, 0.000, 2.445, 11.151, -120.000
184.265, 0.000, 0.000, 0.000, 0.000, 2.467, 8.532, -120.000
184.329, 0.000, 0.000, 0.000, 0.000, 2.475, 7.580, -120.000
184.429, 0.000, 0.000, 0.000, 0.000, 2.490, 5.779, -120.000
184.502, 0.000, 0.000, 0.000, 0.000, 2.505, 3.984, -120.000
184.549, 0.000, 0.000, 0.000, 0.000, 2.520, 2.182, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
184.568, 0.000, 0.000, 0.000, 0.000, 2.535, 0.372, -120.000
