0.000199, 0.019900, 20
0.000994, 0.039751, 20
0.002785, 0.089552, 20
0.005770, 0.149254, 20
0.009949, 0.208955, 20
0.015322, 0.268657, 20
0.021890, 0.328358, 20
0.029651, 0.388060, 20
0.038606, 0.447761, 20
0.048755, 0.507463, 20
0.060099, 0.567164, 20
0.072636, 0.626866, 20
0.086367, 0.686567, 20
0.101293, 0.746269, 20
0.117412, 0.805970, 20
0.134725, 0.865672, 20
0.153233, 0.925373, 20
0.172934, 0.985075, 20
0.193830, 1.044776, 20
0.215919, 1.104478, 20
0.239203, 1.164179, 20
0.263681, 1.223881, 20
0.289352, 1.283582, 20
0.316218, 1.343284, 20
0.344278, 1.402985, 20
0.373531, 1.462687, 20
0.403979, 1.522388, 20
0.435621, 1.582090, 20
0.468457, 1.641791, 20
0.502487, 1.701493, 20
0.537710, 1.761194, 20
0.574128, 1.820896, 20
0.611740, 1.880597, 20
0.650546, 1.940299, 20
0.690546, 2.000000, 20
0.731740, 2.059701, 20
0.774128, 2.119403, 20
0.817710, 2.179104, 20
0.862487, 2.238806, 20
0.908457, 2.298507, 20
0.955621, 2.358209, 20
1.003979, 2.417910, 20
1.053531, 2.477612, 20
1.104278, 2.537313, 20
1.156218, 2.597015, 20
1.209352, 2.656716, 20
1.263681, 2.716418, 20
1.319203, 2.776119, 20
1.375919, 2.835821, 20
1.433830, 2.895522, 20
1.492934, 2.955224, 20
1.553233, 3.014925, 20
1.614725, 3.074627, 20
1.677412, 3.134328, 20
1.741293, 3.194030, 20
1.806367, 3.253731, 20
1.872636, 3.313433, 20
1.940099, 3.373134, 20
2.008755, 3.432836, 20
2.078606, 3.492537, 20
2.149651, 3.552239, 20
2.221890, 3.611940, 20
2.295322, 3.671642, 20
2.369949, 3.731343, 20
2.445770, 3.791045, 20
2.522785, 3.850746, 20
2.600994, 3.910448, 20
2.680198, 3.960199, 20
2.759999, 3.990050, 20
2.839999, 4.000000, 20
2.919999, 4.000000, 20
2.999999, 4.000000, 20
3.079999, 4.000000, 20
3.159999, 4.000000, 20
3.239999, 4.000000, 20
3.319999, 4.000000, 20
3.399999, 4.000000, 20
3.479999, 4.000000, 20
3.559999, 4.000000, 20
3.639999, 4.000000, 20
3.719999, 4.000000, 20
3.799999, 4.000000, 20
3.879999, 4.000000, 20
3.959999, 4.000000, 20
4.039999, 4.000000, 20
4.119999, 4.000000, 20
4.199999, 4.000000, 20
4.279999, 4.000000, 20
4.359999, 4.000000, 20
4.439999, 4.000000, 20
4.519999, 4.000000, 20
4.599999, 4.000000, 20
4.679999, 4.000000, 20
4.759999, 4.000000, 20
4.839999, 4.000000, 20
4.919999, 4.000000, 20
4.999999, 4.000000, 20
5.079999, 4.000000, 20
5.159999, 4.000000, 20
5.239999, 4.000000, 20
5.319999, 4.000000, 20
5.399999, 4.000000, 20
5.479999, 4.000000, 20
5.559999, 4.000000, 20
5.639999, 4.000000, 20
5.719999, 4.000000, 20
5.799999, 4.000000, 20
5.879999, 4.000000, 20
5.959999, 4.000000, 20
6.039999, 4.000000, 20
6.119999, 4.000000, 20
6.199999, 4.000000, 20
6.279999, 4.000000, 20
6.359999, 4.000000, 20
6.439999, 4.000000, 20
6.519999, 4.000000, 20
6.599999, 4.000000, 20
6.679999, 4.000000, 20
6.759999, 4.000000, 20
6.839999, 4.000000, 20
6.919999, 4.000000, 20
6.999999, 4.000000, 20
7.079999, 4.000000, 20
7.159999, 4.000000, 20
7.239999, 4.000000, 20
7.319999, 4.000000, 20
7.399999, 4.000000, 20
7.479999, 4.000000, 20
7.559999, 4.000000, 20
7.639999, 4.000000, 20
7.719999, 4.000000, 20
7.799999, 4.000000, 20
7.879999, 4.000000, 20
7.959999, 4.000000, 20
8.039999, 4.000000, 20
8.119999, 4.000000, 20
8.199999, 4.000000, 20
8.279999, 4.000000, 20
8.359999, 4.000000, 20
8.439999, 4.000000, 20
8.519999, 4.000000, 20
8.599999, 4.000000, 20
8.679999, 4.000000, 20
8.759999, 4.000000, 20
8.839999, 4.000000, 20
8.919999, 4.000000, 20
8.999999, 4.000000, 20
9.079999, 4.000000, 20
9.159999, 4.000000, 20
9.239999, 4.000000, 20
9.319999, 4.000000, 20
9.399999, 4.000000, 20
9.479999, 4.000000, 20
9.559999, 4.000000, 20
9.639999, 4.000000, 20
9.719999, 4.000000, 20
9.799999, 4.000000, 20
9.879999, 4.000000, 20
9.959999, 4.000000, 20
10.039999, 4.000000, 20
10.119999, 4.000000, 20
10.199999, 4.000000, 20
10.279999, 4.000000, 20
10.359999, 4.000000, 20
10.439999, 4.000000, 20
10.519999, 4.000000, 20
10.599999, 4.000000, 20
10.679999, 4.000000, 20
10.759999, 4.000000, 20
10.839999, 4.000000, 20
10.919999, 4.000000, 20
10.999999, 4.000000, 20
11.079999, 4.000000, 20
11.159999, 4.000000, 20
11.239999, 4.000000, 20
11.319999, 4.000000, 20
11.399999, 4.000000, 20
11.479999, 4.000000, 20
11.559999, 4.000000, 20
11.639999, 4.000000, 20
11.719999, 4.000000, 20
11.799999, 4.000000, 20
11.879999, 4.000000, 20
11.959999, 4.000000, 20
12.039999, 4.000000, 20
12.119999, 4.000000, 20
12.199999, 4.000000, 20
12.279999, 4.000000, 20
12.359999, 4.000000, 20
12.439999, 4.000000, 20
12.519999, 4.000000, 20
12.599999, 4.000000, 20
12.679999, 4.000000, 20
12.759999, 4.000000, 20
12.839999, 4.000000, 20
12.919999, 4.000000, 20
12.999999, 4.000000, 20
13.079999, 4.000000, 20
13.159999, 4.000000, 20
13.239999, 4.000000, 20
13.319999, 4.000000, 20
13.399999, 4.000000, 20
13.479999, 4.000000, 20
13.559999, 4.000000, 20
13.639999, 4.000000, 20
13.719999, 4.000000, 20
13.799999, 4.000000, 20
13.879999, 4.000000, 20
13.959999, 4.000000, 20
14.039999, 4.000000, 20
14.119999, 4.000000, 20
14.199999, 4.000000, 20
14.279999, 4.000000, 20
14.359999, 4.000000, 20
14.439999, 4.000000, 20
14.519999, 4.000000, 20
14.599999, 4.000000, 20
14.679999, 4.000000, 20
14.759999, 4.000000, 20
14.839999, 4.000000, 20
14.919999, 4.000000, 20
14.999999, 4.000000, 20
15.079999, 4.000000, 20
15.159999, 4.000000, 20
15.239999, 4.000000, 20
15.319999, 4.000000, 20
15.399999, 4.000000, 20
15.479999, 4.000000, 20
15.559999, 4.000000, 20
15.639999, 4.000000, 20
15.719999, 4.000000, 20
15.799999, 4.000000, 20
15.879999, 4.000000, 20
15.959999, 4.000000, 20
16.039999, 4.000000, 20
16.119999, 4.000000, 20
16.199999, 4.000000, 20
16.279999, 4.000000, 20
16.359999, 4.000000, 20
16.439999, 4.000000, 20
16.519999, 4.000000, 20
16.599999, 4.000000, 20
16.679999, 4.000000, 20
16.759999, 4.000000, 20
16.839999, 4.000000, 20
16.919999, 4.000000, 20
16.999999, 4.000000, 20
17.079999, 4.000000, 20
17.159999, 4.000000, 20
17.239999, 4.000000, 20
17.319800, 3.990075, 20
17.399006, 3.960274, 20
17.477217, 3.910572, 20
17.554235, 3.850896, 20
17.630059, 3.791194, 20
17.704689, 3.731493, 20
17.778125, 3.671791, 20
17.850367, 3.612090, 20
17.921414, 3.552388, 20
17.991268, 3.492687, 20
18.059928, 3.432985, 20
18.127394, 3.373284, 20
18.193665, 3.313582, 20
18.258743, 3.253881, 20
18.322626, 3.194179, 20
18.385316, 3.134478, 20
18.446811, 3.074776, 20
18.507113, 3.015075, 20
