0.000030, 0.005997, 10
0.000052, 0.002192, 10
0.000322, 0.026986, 10
0.000802, 0.047976, 10
0.001551, 0.074962, 10
0.002601, 0.104947, 10
0.003950, 0.134932, 10
0.005599, 0.164917, 10
0.007548, 0.194902, 10
0.009797, 0.224887, 10
0.012346, 0.254872, 10
0.015194, 0.284856, 10
0.018343, 0.314841, 10
0.021791, 0.344826, 10
0.025539, 0.374811, 10
0.029587, 0.404796, 10
0.033935, 0.434781, 10
0.038582, 0.464766, 10
0.043530, 0.494751, 10
0.048777, 0.524736, 10
0.054325, 0.554720, 10
0.060172, 0.584705, 10
0.066319, 0.614690, 10
0.072765, 0.644675, 10
0.079512, 0.674660, 10
0.086558, 0.704645, 10
0.093905, 0.734630, 10
0.101551, 0.764615, 10
0.109497, 0.794600, 10
0.117743, 0.824585, 10
0.126288, 0.854569, 10
0.135134, 0.884554, 10
0.144279, 0.914539, 10
0.153724, 0.944524, 10
0.163470, 0.974509, 10
0.173515, 1.004494, 10
0.183859, 1.034479, 10
0.194504, 1.064464, 10
0.205448, 1.094449, 10
0.216693, 1.124433, 10
0.228237, 1.154418, 10
0.240081, 1.184403, 10
0.252225, 1.214388, 10
0.264669, 1.244373, 10
0.277412, 1.274358, 10
0.290456, 1.304343, 10
0.303799, 1.334328, 10
0.317442, 1.364313, 10
0.331385, 1.394297, 10
0.345628, 1.424282, 10
0.360170, 1.454267, 10
0.375013, 1.484252, 10
0.390155, 1.514237, 10
0.405598, 1.544222, 10
0.421340, 1.574207, 10
0.437382, 1.604192, 10
0.453723, 1.634177, 10
0.470365, 1.664161, 10
0.487306, 1.694146, 10
0.504548, 1.724131, 10
0.522089, 1.754116, 10
0.539930, 1.784101, 10
0.558071, 1.814086, 10
0.576511, 1.844071, 10
0.595252, 1.874056, 10
0.614292, 1.904041, 10
0.633633, 1.934026, 10
0.653273, 1.964010, 10
0.673213, 1.993995, 10
0.693453, 2.023980, 10
0.713992, 2.053965, 10
0.734832, 2.083950, 10
0.755971, 2.113935, 10
0.777410, 2.143920, 10
0.799149, 2.173905, 10
0.821188, 2.203890, 10
0.843527, 2.233874, 10
0.866166, 2.263859, 10
0.889104, 2.293844, 10
0.912342, 2.323829, 10
0.935880, 2.353814, 10
0.959718, 2.383799, 10
0.983856, 2.413784, 10
1.008294, 2.443769, 10
1.033031, 2.473754, 10
1.058069, 2.503738, 10
1.083406, 2.533723, 10
1.109043, 2.563708, 10
1.134980, 2.593693, 10
1.161217, 2.623678, 10
1.187753, 2.653663, 10
1.214590, 2.683648, 10
1.241726, 2.713633, 10
1.269162, 2.743618, 10
1.296898, 2.773602, 10
1.324934, 2.803587, 10
1.353270, 2.833572, 10
1.381906, 2.863557, 10
1.410841, 2.893542, 10
1.440076, 2.923527, 10
1.469611, 2.953512, 10
1.499446, 2.983497, 10
1.529581, 3.013482, 10
1.560016, 3.043466, 10
1.590750, 3.073451, 10
1.621785, 3.103436, 10
1.653119, 3.133421, 10
1.684753, 3.163406, 10
1.716687, 3.193391, 10
1.748921, 3.223376, 10
1.781454, 3.253361, 10
1.814288, 3.283346, 10
1.847421, 3.313331, 10
1.880854, 3.343315, 10
1.914587, 3.373300, 10
1.948620, 3.403285, 10
1.982953, 3.433270, 10
2.017585, 3.463255, 10
2.052518, 3.493240, 10
2.087750, 3.523225, 10
2.123282, 3.553210, 10
2.159114, 3.583195, 10
2.195246, 3.613179, 10
2.231677, 3.643164, 10
2.268409, 3.673149, 10
2.305440, 3.703134, 10
2.342771, 3.733119, 10
2.380403, 3.763104, 10
2.418333, 3.793089, 10
2.456564, 3.823074, 10
2.495095, 3.853059, 10
2.533925, 3.883043, 10
2.573055, 3.913028, 10
2.612486, 3.943013, 10
2.652216, 3.972998, 10
2.692245, 4.002983, 10
2.732575, 4.032968, 10
2.773205, 4.062953, 10
2.814134, 4.092938, 10
2.855363, 4.122923, 10
2.896892, 4.152907, 10
2.938721, 4.182892, 10
2.980850, 4.212877, 10
3.023279, 4.242862, 10
3.066007, 4.272847, 10
3.109035, 4.302832, 10
3.152364, 4.332817, 10
3.195992, 4.362802, 10
3.239919, 4.392787, 10
3.284147, 4.422771, 10
3.328675, 4.452756, 10
3.373502, 4.482741, 10
3.418629, 4.512726, 10
3.464056, 4.542711, 10
3.509783, 4.572696, 10
3.555810, 4.602681, 10
3.602137, 4.632666, 10
3.648763, 4.662651, 10
3.695690, 4.692636, 10
3.742916, 4.722620, 10
3.790442, 4.752605, 10
3.838268, 4.782590, 10
3.886394, 4.812575, 10
3.934819, 4.842560, 10
3.983545, 4.872545, 10
4.032570, 4.902530, 10
4.081895, 4.932515, 10
4.131520, 4.962500, 10
4.181445, 4.992484, 10
4.231670, 5.022469, 10
4.282194, 5.052454, 10
4.333019, 5.082439, 10
4.384143, 5.112424, 10
4.435567, 5.142409, 10
4.487291, 5.172394, 10
4.539315, 5.202379, 10
4.591638, 5.232364, 10
4.644262, 5.262348, 10
4.697185, 5.292333, 10
4.750408, 5.322318, 10
4.803931, 5.352303, 10
4.857754, 5.382288, 10
4.911877, 5.412273, 10
4.966300, 5.442258, 10
5.021022, 5.472243, 10
5.076044, 5.502228, 10
5.131366, 5.532212, 10
5.186988, 5.562197, 10
5.242910, 5.592182, 10
5.299132, 5.622167, 10
5.355653, 5.652152, 10
5.412475, 5.682137, 10
5.469596, 5.712122, 10
5.527017, 5.742107, 10
5.584738, 5.772092, 10
5.642759, 5.802077, 10
5.701079, 5.832061, 10
5.759700, 5.862046, 10
5.818620, 5.892031, 10
5.877840, 5.922016, 10
5.937360, 5.952001, 10
5.997180, 5.981986, 10
6.057300, 6.011971, 10
6.117719, 6.041956, 10
6.178439, 6.071941, 10
6.239458, 6.101925, 10
6.300777, 6.131910, 10
6.362396, 6.161895, 10
6.424315, 6.191880, 10
6.486534, 6.221865, 10
6.549052, 6.251850, 10
6.611870, 6.281835, 10
6.674989, 6.311820, 10
6.738407, 6.341805, 10
6.802125, 6.371789, 10
6.866142, 6.401774, 10
6.930460, 6.431759, 10
6.995077, 6.461744, 10
7.059995, 6.491729, 10
7.125212, 6.521714, 10
7.190729, 6.551699, 10
7.256546, 6.581684, 10
7.322662, 6.611669, 10
7.389079, 6.641653, 10
7.455795, 6.671638, 10
7.522811, 6.701623, 10
7.590127, 6.731608, 10
7.657743, 6.761593, 10
7.725659, 6.791578, 10
7.793875, 6.821563, 10
7.862390, 6.851548, 10
7.931206, 6.881533, 10
8.000321, 6.911517, 10
8.069736, 6.941502, 10
8.139451, 6.971487, 10
8.209465, 7.001472, 10
8.279780, 7.031457, 10
8.350394, 7.061442, 10
8.421309, 7.091427, 10
8.492523, 7.121412, 10
8.564037, 7.151397, 10
8.635851, 7.181382, 10
8.707964, 7.211366, 10
8.780378, 7.241351, 10
8.853091, 7.271336, 10
8.926104, 7.301321, 10
8.999417, 7.331306, 10
9.073030, 7.361291, 10
9.146943, 7.391276, 10
9.221156, 7.421261, 10
9.295668, 7.451246, 10
9.370480, 7.481230, 10
9.445593, 7.511215, 10
9.521005, 7.541200, 10
9.596716, 7.571185, 10
9.672728, 7.601170, 10
9.749040, 7.631155, 10
9.825651, 7.661140, 10
9.902562, 7.691125, 10
9.979773, 7.721110, 10
10.057284, 7.751094, 10
10.135095, 7.781079, 10
10.213206, 7.811064, 10
10.291616, 7.841049, 10
10.370327, 7.871034, 10
10.449337, 7.901019, 10
10.528647, 7.931004, 10
10.608227, 7.957990, 10
10.688017, 7.978980, 10
10.767956, 7.993972, 10
10.847986, 8.002968, 10
10.928042, 8.005563, 10
11.008059, 8.001758, 10
11.087979, 7.991956, 10
11.167740, 7.976157, 10
11.247284, 7.954361, 10
11.326554, 7.926972, 10
11.405524, 7.896987, 10
11.484194, 7.867002, 10
11.562564, 7.837017, 10
11.640634, 7.807032, 10
11.718404, 7.777047, 10
11.795875, 7.747063, 10
11.873046, 7.717078, 10
11.949917, 7.687093, 10
12.026488, 7.657108, 10
12.102759, 7.627123, 10
12.178731, 7.597138, 10
12.254402, 7.567153, 10
12.329774, 7.537168, 10
12.404846, 7.507183, 10
12.479618, 7.477198, 10
12.554090, 7.447214, 10
12.628262, 7.417229, 10
12.702134, 7.387244, 10
12.775707, 7.357259, 10
12.852191, 7.648416, 10
12.929910, 7.771915, 10
13.007095, 7.718514, 10
13.083751, 7.665530, 10
13.159880, 7.612957, 10
13.235488, 7.560787, 10
13.310578, 7.509011, 10
13.385155, 7.457621, 10
13.459221, 7.406608, 10
13.532780, 7.355964, 10
13.605837, 7.305677, 10
13.678394, 7.255741, 10
13.750456, 7.206144, 10
13.822025, 7.156878, 10
13.893104, 7.107933, 10
13.963697, 7.059301, 10
14.033807, 7.010970, 10
14.103436, 6.962934, 10
14.172588, 6.915182, 10
14.241265, 6.867706, 10
14.309470, 6.820498, 10
14.377205, 6.773548, 10
14.444474, 6.726850, 10
14.511278, 6.680394, 10
14.577620, 6.634173, 10
14.643501, 6.588181, 10
14.708925, 6.542409, 10
14.773894, 6.496851, 10
14.838409, 6.451500, 10
14.902472, 6.406350, 10
14.966086, 6.361395, 10
15.029253, 6.316628, 10
15.091973, 6.272045, 10
15.154250, 6.227641, 10
15.216084, 6.183409, 10
15.277477, 6.139346, 10
15.338432, 6.095448, 10
15.398949, 6.051709, 10
15.459030, 6.008127, 10
15.518677, 5.964697, 10
15.577891, 5.921418, 10
15.636674, 5.878284, 10
15.695027, 5.835295, 10
15.752951, 5.792448, 10
15.810449, 5.749740, 10
15.867520, 5.707169, 10
15.924168, 5.664735, 10
15.980392, 5.622435, 10
16.036195, 5.580270, 10
16.091577, 5.538237, 10
16.146541, 5.496338, 10
16.201086, 5.454570, 10
16.255216, 5.412936, 10
16.308930, 5.371434, 10
16.362231, 5.330065, 10
16.415119, 5.288831, 10
16.467596, 5.247732, 10
16.519664, 5.206770, 10
16.571323, 5.165946, 10
16.622576, 5.125262, 10
16.673423, 5.084719, 10
16.723866, 5.044321, 10
16.773907, 5.004070, 10
16.823547, 4.963967, 10
16.872787, 4.924016, 10
16.921629, 4.884221, 10
16.970075, 4.844583, 10
17.018126, 4.805107, 10
17.065784, 4.765796, 10
17.113051, 4.726652, 10
17.159927, 4.687682, 10
17.206416, 4.648887, 10
17.252519, 4.610272, 10
17.298237, 4.571841, 10
17.343573, 4.533598, 10
17.388529, 4.495547, 10
17.433106, 4.457692, 10
17.477306, 4.420038, 10
17.521132, 4.382589, 10
17.564586, 4.345349, 10
17.607669, 4.308322, 10
17.650384, 4.271513, 10
17.692733, 4.234925, 10
17.734719, 4.198562, 10
17.776343, 4.162429, 10
17.817608, 4.126529, 10
17.858517, 4.090866, 10
17.899071, 4.055443, 10
17.939274, 4.020264, 10
17.979127, 3.985333, 10
18.018634, 3.950651, 10
18.057796, 3.916222, 10
18.096617, 3.882048, 10
18.135098, 3.848133, 10
18.173243, 3.814477, 10
18.211053, 3.781082, 10
18.248533, 3.747951, 10
18.285684, 3.715084, 10
18.322509, 3.682483, 10
18.359010, 3.650148, 10
18.395191, 3.618080, 10
18.431054, 3.586278, 10
18.466601, 3.554743, 10
18.501836, 3.523473, 10
18.536761, 3.492468, 10
18.571378, 3.461727, 10
18.605690, 3.431249, 10
18.639701, 3.401030, 10
18.673411, 3.371070, 10
18.706825, 3.341366, 10
18.739944, 3.311915, 10
18.772771, 3.282714, 10
18.805309, 3.253759, 10
18.837559, 3.225048, 10
18.869525, 3.196576, 10
18.901209, 3.168339, 10
18.932612, 3.140333, 10
18.963737, 3.112553, 10
18.994587, 3.084994, 10
19.025164, 3.057653, 10
19.055469, 3.030522, 10
19.085505, 3.003597, 10
19.115274, 2.976873, 10
19.144777, 2.950344, 10
19.174017, 2.924003, 10
19.202996, 2.897846, 10
19.231714, 2.871867, 10
19.260175, 2.846058, 10
19.288379, 2.820415, 10
19.316328, 2.794931, 10
19.344024, 2.769599, 10
19.371469, 2.744415, 10
19.398662, 2.719370, 10
19.425607, 2.694461, 10
19.452304, 2.669679, 10
19.478754, 2.645020, 10
19.504959, 2.620476, 10
19.530919, 2.596043, 10
19.556636, 2.571714, 10
19.582111, 2.547483, 10
19.607344, 2.523344, 10
19.632337, 2.499293, 10
19.657091, 2.475322, 10
19.681605, 2.451428, 10
19.705881, 2.427604, 10
19.729919, 2.403845, 10
19.753721, 2.380146, 10
19.777286, 2.356503, 10
19.800615, 2.332910, 10
19.823709, 2.309363, 10
19.846567, 2.285857, 10
19.869191, 2.262388, 10
19.891581, 2.238951, 10
19.913736, 2.215543, 10
19.935658, 2.192160, 10
19.957346, 2.168797, 10
19.978800, 2.145452, 10
20.000021, 2.122120, 10
20.021009, 2.098798, 10
20.041764, 2.075484, 10
20.062286, 2.052174, 10
20.082574, 2.028864, 10
20.102630, 2.005554, 10
20.122452, 1.982239, 10
20.142042, 1.958917, 10
20.161397, 1.935586, 10
20.180520, 1.912243, 10
20.199409, 1.888888, 10
20.218064, 1.865516, 10
20.236485, 1.842128, 10
20.254672, 1.818720, 10
20.272625, 1.795292, 10
20.290344, 1.771842, 10
20.307827, 1.748368, 10
20.325076, 1.724869, 10
20.342089, 1.701344, 10
20.358867, 1.677791, 10
20.375409, 1.654211, 10
20.391716, 1.630601, 10
20.407785, 1.606962, 10
20.423618, 1.583292, 10
20.439214, 1.559590, 10
20.454573, 1.535857, 10
20.469693, 1.512091, 10
20.484576, 1.488292, 10
20.499221, 1.464459, 10
20.513627, 1.440594, 10
20.527794, 1.416694, 10
20.541721, 1.392761, 10
20.555409, 1.368793, 10
20.568857, 1.344791, 10
20.582065, 1.320755, 10
20.595032, 1.296685, 10
20.607757, 1.272581, 10
20.620242, 1.248443, 10
20.632485, 1.224271, 10
20.644485, 1.200066, 10
20.656244, 1.175827, 10
20.667759, 1.151555, 10
20.679032, 1.127251, 10
20.690061, 1.102914, 10
20.700846, 1.078545, 10
20.711388, 1.054145, 10
20.721685, 1.029714, 10
20.731737, 1.005252, 10
20.741545, 0.980760, 10
20.751107, 0.956238, 10
20.760424, 0.931688, 10
20.769495, 0.907109, 10
20.778320, 0.882502, 10
20.786899, 0.857868, 10
20.795231, 0.833207, 10
20.803316, 0.808520, 10
20.811154, 0.783808, 10
