dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,6.309005,2.807500,3.109035,4.302832,2.998489,-0.000000,0.000000
0.010000,6.352334,2.807500,3.152364,4.332817,2.998489,0.000000,0.000000
0.010000,6.395962,2.807500,3.195992,4.362802,2.998489,-0.000000,0.000000
0.010000,6.439889,2.807500,3.239919,4.392787,2.998489,0.000000,0.000000
0.010000,6.484117,2.807500,3.284147,4.422771,2.998489,-0.000000,0.000000
0.010000,6.528645,2.807500,3.328675,4.452756,2.998489,0.000000,0.000000
0.010000,6.573472,2.807500,3.373502,4.482741,2.998489,-0.000000,0.000000
0.010000,6.618599,2.807500,3.418629,4.512726,2.998489,0.000000,0.000000
0.010000,6.664027,2.807500,3.464056,4.542711,2.998489,-0.000000,0.000000
0.010000,6.709753,2.807500,3.509783,4.572696,2.998489,0.000000,0.000000
0.010000,6.755780,2.807500,3.555810,4.602681,2.998489,0.000000,0.000000
0.010000,6.802107,2.807500,3.602137,4.632666,2.998489,-0.000000,0.000000
0.010000,6.848733,2.807500,3.648763,4.662651,2.998489,0.000000,0.000000
0.010000,6.895660,2.807500,3.695690,4.692636,2.998489,-0.000000,0.000000
0.010000,6.942886,2.807500,3.742916,4.722620,2.998489,0.000000,0.000000
0.010000,6.990412,2.807500,3.790442,4.752605,2.998489,-0.000000,0.000000
0.010000,7.038238,2.807500,3.838268,4.782590,2.998489,0.000000,0.000000
0.010000,7.086364,2.807500,3.886394,4.812575,2.998489,-0.000000,0.000000
0.010000,7.134789,2.807500,3.934819,4.842560,2.998489,0.000000,0.000000
0.010000,7.183515,2.807500,3.983545,4.872545,2.998489,-0.000000,0.000000
0.010000,7.232540,2.807500,4.032570,4.902530,2.998489,0.000000,0.000000
0.010000,7.281865,2.807500,4.081895,4.932515,2.998489,0.000000,0.000000
0.010000,7.331490,2.807500,4.131520,4.962500,2.998489,-0.000000,0.000000
0.010000,7.381415,2.807500,4.181445,4.992484,2.998489,0.000000,0.000000
0.010000,7.431640,2.807500,4.231670,5.022469,2.998489,0.000000,0.000000
0.010000,7.482164,2.807500,4.282194,5.052454,2.998489,0.000000,0.000000
0.010000,7.532989,2.807500,4.333019,5.082439,2.998489,0.000000,0.000000
0.010000,7.584113,2.807500,4.384143,5.112424,2.998489,-0.000000,0.000000
0.010000,7.635537,2.807500,4.435567,5.142409,2.998489,0.000000,0.000000
0.010000,7.687261,2.807500,4.487291,5.172394,2.998489,0.000000,0.000000
0.010000,7.739285,2.807500,4.539315,5.202379,2.998489,0.000000,0.000000
0.010000,7.791608,2.807500,4.591638,5.232364,2.998489,-0.000000,0.000000
0.010000,7.844232,2.807500,4.644262,5.262348,2.998489,-0.000000,0.000000
0.010000,7.897155,2.807500,4.697185,5.292333,2.998489,0.000000,0.000000
0.010000,7.950378,2.807500,4.750408,5.322318,2.998489,-0.000000,0.000000
0.010000,8.003901,2.807500,4.803931,5.352303,2.998489,0.000000,0.000000
0.010000,8.057724,2.807500,4.857754,5.382288,2.998489,0.000000,0.000000
0.010000,8.111847,2.807500,4.911877,5.412273,2.998489,-0.000000,0.000000
0.010000,8.166270,2.807500,4.966300,5.442258,2.998489,0.000000,0.000000
0.010000,8.220992,2.807500,5.021022,5.472243,2.998489,-0.000000,0.000000
0.010000,8.276014,2.807500,5.076044,5.502228,2.998489,0.000000,0.000000
0.010000,8.331336,2.807500,5.131366,5.532212,2.998489,-0.000000,0.000000
0.010000,8.386958,2.807500,5.186988,5.562197,2.998489,0.000000,0.000000
0.010000,8.442880,2.807500,5.242910,5.592182,2.998489,-0.000000,0.000000
0.010000,8.499102,2.807500,5.299132,5.622167,2.998489,0.000000,0.000000
0.010000,8.555623,2.807500,5.355653,5.652152,2.998489,-0.000000,0.000000
0.010000,8.612445,2.807500,5.412475,5.682137,2.998489,0.000000,0.000000
0.010000,8.669566,2.807500,5.469596,5.712122,2.998489,0.000000,0.000000
0.010000,8.726987,2.807500,5.527017,5.742107,2.998489,-0.000000,0.000000
0.010000,8.784708,2.807500,5.584738,5.772092,2.998489,0.000000,0.000000
0.010000,8.842729,2.807500,5.642759,5.802077,2.998489,0.000000,0.000000
0.010000,8.901049,2.807500,5.701079,5.832061,2.998489,-0.000000,0.000000
0.010000,8.959670,2.807500,5.759700,5.862046,2.998489,0.000000,0.000000
0.010000,9.018590,2.807500,5.818620,5.892031,2.998489,0.000000,0.000000
0.010000,9.077810,2.807500,5.877840,5.922016,2.998489,0.000000,0.000000
0.010000,9.137330,2.807500,5.937360,5.952001,2.998489,-0.000000,0.000000
0.010000,9.197150,2.807500,5.997180,5.981986,2.998489,0.000000,0.000000
0.010000,9.257270,2.807500,6.057300,6.011971,2.998489,-0.000000,0.000000
0.010000,9.317689,2.807500,6.117719,6.041956,2.998489,-0.000000,0.000000
0.010000,9.378409,2.807500,6.178439,6.071941,2.998489,0.000000,0.000000
0.010000,9.439428,2.807500,6.239458,6.101925,2.998489,0.000000,0.000000
0.010000,9.500747,2.807500,6.300777,6.131910,2.998489,-0.000000,0.000000
0.010000,9.562366,2.807500,6.362396,6.161895,2.998489,0.000000,0.000000
0.010000,9.624285,2.807500,6.424315,6.191880,2.998489,0.000000,0.000000
0.010000,9.686504,2.807500,6.486534,6.221865,2.998489,0.000000,0.000000
0.010000,9.749022,2.807500,6.549052,6.251850,2.998489,-0.000000,0.000000
0.010000,9.811840,2.807500,6.611870,6.281835,2.998489,0.000000,0.000000
0.010000,9.874959,2.807500,6.674989,6.311820,2.998489,-0.000000,0.000000
0.010000,9.938377,2.807500,6.738407,6.341805,2.998489,0.000000,0.000000
0.010000,10.002095,2.807500,6.802125,6.371789,2.998489,-0.000000,0.000000
0.010000,10.066112,2.807500,6.866142,6.401774,2.998489,0.000000,0.000000
0.010000,10.130430,2.807500,6.930460,6.431759,2.998489,-0.000000,0.000000
0.010000,10.195047,2.807500,6.995077,6.461744,2.998489,0.000000,0.000000
0.010000,10.259965,2.807500,7.059995,6.491729,2.998489,0.000000,0.000000
0.010000,10.325182,2.807500,7.125212,6.521714,2.998489,-0.000000,0.000000
0.010000,10.390699,2.807500,7.190729,6.551699,2.998489,0.000000,0.000000
0.010000,10.456516,2.807500,7.256546,6.581684,2.998489,0.000000,0.000000
0.010000,10.522632,2.807500,7.322662,6.611669,2.998489,0.000000,0.000000
0.010000,10.589049,2.807500,7.389079,6.641653,2.998489,0.000000,0.000000
0.010000,10.655765,2.807500,7.455795,6.671638,2.998489,-0.000000,0.000000
0.010000,10.722781,2.807500,7.522811,6.701623,2.998489,0.000000,0.000000
0.010000,10.790098,2.807500,7.590127,6.731608,2.998489,-0.000000,0.000000
0.010000,10.857713,2.807500,7.657743,6.761593,2.998489,0.000000,0.000000
0.010000,10.925629,2.807500,7.725659,6.791578,2.998489,0.000000,0.000000
0.010000,10.993845,2.807500,7.793875,6.821563,2.998489,-0.000000,0.000000
0.010000,11.062360,2.807500,7.862390,6.851548,2.998489,0.000000,0.000000
0.010000,11.131176,2.807500,7.931206,6.881533,2.998489,0.000000,0.000000
0.010000,11.200291,2.807500,8.000321,6.911517,2.998489,-0.000000,0.000000
0.010000,11.269706,2.807500,8.069736,6.941502,2.998489,0.000000,0.000000
