0.000030, 0.005981, 10
0.000121, 0.009152, 10
0.000391, 0.026913, 10
0.000869, 0.047845, 10
0.001617, 0.074758, 10
0.002663, 0.104661, 10
0.004009, 0.134564, 10
0.005653, 0.164467, 10
0.007597, 0.194370, 10
0.009840, 0.224273, 10
0.012382, 0.254177, 10
0.015222, 0.284080, 10
0.018362, 0.313983, 10
0.021801, 0.343886, 10
0.025539, 0.373789, 10
0.029576, 0.403692, 10
0.033912, 0.433595, 10
0.038547, 0.463498, 10
0.043481, 0.493402, 10
0.048714, 0.523305, 10
0.054246, 0.553208, 10
0.060077, 0.583111, 10
0.066207, 0.613014, 10
0.072636, 0.642917, 10
0.079365, 0.672820, 10
0.086392, 0.702723, 10
0.093718, 0.732627, 10
0.101343, 0.762530, 10
0.109268, 0.792433, 10
0.117491, 0.822336, 10
0.126014, 0.852239, 10
0.134835, 0.882142, 10
0.143955, 0.912045, 10
0.153375, 0.941948, 10
0.163093, 0.971852, 10
0.173111, 1.001755, 10
0.183428, 1.031658, 10
0.194043, 1.061561, 10
0.204958, 1.091464, 10
0.216171, 1.121367, 10
0.227684, 1.151270, 10
0.239496, 1.181173, 10
0.251607, 1.211077, 10
0.264016, 1.240980, 10
0.276725, 1.270883, 10
0.289733, 1.300786, 10
0.303040, 1.330689, 10
0.316646, 1.360592, 10
0.330551, 1.390495, 10
0.344755, 1.420398, 10
0.359258, 1.450302, 10
0.374060, 1.480205, 10
0.389161, 1.510108, 10
0.404561, 1.540011, 10
0.420260, 1.569914, 10
0.436258, 1.599817, 10
0.452556, 1.629720, 10
0.469152, 1.659623, 10
0.486047, 1.689527, 10
0.503241, 1.719430, 10
0.520735, 1.749333, 10
0.538527, 1.779236, 10
0.556619, 1.809139, 10
0.575009, 1.839042, 10
0.593698, 1.868945, 10
0.612687, 1.898848, 10
0.631974, 1.928752, 10
0.651561, 1.958655, 10
0.671447, 1.988558, 10
0.691631, 2.018461, 10
0.712115, 2.048364, 10
0.732897, 2.078267, 10
0.753979, 2.108170, 10
0.775360, 2.138073, 10
0.797040, 2.167977, 10
0.819018, 2.197880, 10
