dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.476695,4.932500,0.276725,1.270883,2.990313,0.000000,0.000000
0.010000,3.489703,4.932500,0.289733,1.300786,2.990313,0.000000,0.000000
0.010000,3.503010,4.932500,0.303040,1.330689,2.990313,-0.000000,0.000000
0.010000,3.516616,4.932500,0.316646,1.360592,2.990313,0.000000,0.000000
0.010000,3.530521,4.932500,0.330551,1.390495,2.990313,-0.000000,0.000000
0.010000,3.544725,4.932500,0.344755,1.420398,2.990313,0.000000,0.000000
0.010000,3.559228,4.932500,0.359258,1.450302,2.990313,0.000000,0.000000
0.010000,3.574030,4.932500,0.374060,1.480205,2.990313,0.000000,0.000000
0.010000,3.589131,4.932500,0.389161,1.510108,2.990313,-0.000000,0.000000
0.010000,3.604531,4.932500,0.404561,1.540011,2.990313,-0.000000,0.000000
0.010000,3.620230,4.932500,0.420260,1.569914,2.990313,0.000000,0.000000
0.010000,3.636229,4.932500,0.436258,1.599817,2.990313,-0.000000,0.000000
0.010000,3.652526,4.932500,0.452556,1.629720,2.990313,0.000000,0.000000
0.010000,3.669122,4.932500,0.469152,1.659623,2.990313,-0.000000,0.000000
0.010000,3.686017,4.932500,0.486047,1.689527,2.990313,0.000000,0.000000
0.010000,3.703212,4.932500,0.503241,1.719430,2.990313,0.000000,0.000000
0.010000,3.720705,4.932500,0.520735,1.749333,2.990313,-0.000000,0.000000
0.010000,3.738497,4.932500,0.538527,1.779236,2.990313,0.000000,0.000000
0.010000,3.756589,4.932500,0.556619,1.809139,2.990313,-0.000000,0.000000
0.010000,3.774979,4.932500,0.575009,1.839042,2.990313,0.000000,0.000000
0.010000,3.793669,4.932500,0.593698,1.868945,2.990313,-0.000000,0.000000
0.010000,3.812657,4.932500,0.612687,1.898848,2.990313,-0.000000,0.000000
0.010000,3.831945,4.932500,0.631974,1.928752,2.990313,0.000000,0.000000
0.010000,3.851531,4.932500,0.651561,1.958655,2.990313,0.000000,0.000000
0.010000,3.871417,4.932500,0.671447,1.988558,2.990313,-0.000000,0.000000
0.010000,3.891601,4.932500,0.691631,2.018461,2.990313,0.000000,0.000000
0.010000,3.912085,4.932500,0.712115,2.048364,2.990313,0.000000,0.000000
0.010000,3.932868,4.932500,0.732897,2.078267,2.990313,-0.000000,0.000000
0.010000,3.953949,4.932500,0.753979,2.108170,2.990313,-0.000000,0.000000
0.010000,3.975330,4.932500,0.775360,2.138073,2.990313,0.000000,0.000000
0.010000,3.997010,4.932500,0.797040,2.167977,2.990313,0.000000,0.000000
0.010000,4.018989,4.932500,0.819018,2.197880,2.990313,-0.000000,0.000000
0.010000,4.041266,4.932500,0.841296,2.227783,2.990313,0.000000,0.000000
0.010000,4.063843,4.932500,0.863873,2.257686,2.990313,-0.000000,0.000000
0.010000,4.086719,4.932500,0.886749,2.287589,2.990313,0.000000,0.000000
0.010000,4.109894,4.932500,0.909924,2.317492,2.990313,-0.000000,0.000000
0.010000,4.133368,4.932500,0.933398,2.347395,2.990313,0.000000,0.000000
0.010000,4.157141,4.932500,0.957171,2.377298,2.990313,-0.000000,0.000000
0.010000,4.181213,4.932500,0.981243,2.407202,2.990313,0.000000,0.000000
0.010000,4.205584,4.932500,1.005614,2.437105,2.990313,0.000000,0.000000
0.010000,4.230254,4.932500,1.030284,2.467008,2.990313,-0.000000,0.000000
0.010000,4.255223,4.932500,1.055253,2.496911,2.990313,0.000000,0.000000
0.010000,4.280491,4.932500,1.080521,2.526814,2.990313,-0.000000,0.000000
0.010000,4.306059,4.932500,1.106089,2.556717,2.990313,0.000000,0.000000
0.010000,4.331925,4.932500,1.131955,2.586620,2.990313,-0.000000,0.000000
0.010000,4.358090,4.932500,1.158120,2.616523,2.990313,0.000000,0.000000
0.010000,4.384554,4.932500,1.184584,2.646427,2.990313,-0.000000,0.000000
0.010000,4.411318,4.932500,1.211348,2.676330,2.990313,0.000000,0.000000
0.010000,4.438380,4.932500,1.238410,2.706233,2.990313,-0.000000,0.000000
0.010000,4.465741,4.932500,1.265771,2.736136,2.990313,0.000000,0.000000
0.010000,4.493402,4.932500,1.293432,2.766039,2.990313,0.000000,0.000000
0.010000,4.521361,4.932500,1.321391,2.795942,2.990313,-0.000000,0.000000
0.010000,4.549620,4.932500,1.349649,2.825845,2.990313,0.000000,0.000000
0.010000,4.578177,4.932500,1.378207,2.855748,2.990313,-0.000000,0.000000
0.010000,4.607034,4.932500,1.407063,2.885652,2.990313,-0.000000,0.000000
0.010000,4.636189,4.932500,1.436219,2.915555,2.990313,0.000000,0.000000
0.010000,4.665644,4.932500,1.465674,2.945458,2.990313,-0.000000,0.000000
0.010000,4.695397,4.932500,1.495427,2.975361,2.990313,0.000000,0.000000
0.010000,4.725450,4.932500,1.525480,3.005264,2.990313,0.000000,0.000000
0.010000,4.755802,4.932500,1.555832,3.035167,2.990313,-0.000000,0.000000
0.010000,4.786452,4.932500,1.586482,3.065070,2.990313,0.000000,0.000000
0.010000,4.817402,4.932500,1.617432,3.094973,2.990313,0.000000,0.000000
0.010000,4.848651,4.932500,1.648681,3.124877,2.990313,-0.000000,0.000000
0.010000,4.880199,4.932500,1.680229,3.154780,2.990313,0.000000,0.000000
0.010000,4.912045,4.932500,1.712075,3.184683,2.990313,-0.000000,0.000000
0.010000,4.944191,4.932500,1.744221,3.214586,2.990313,0.000000,0.000000
0.010000,4.976636,4.932500,1.776666,3.244489,2.990313,0.000000,0.000000
0.010000,5.009380,4.932500,1.809410,3.274392,2.990313,0.000000,0.000000
0.010000,5.042423,4.932500,1.842453,3.304295,2.990313,0.000000,0.000000
0.010000,5.075765,4.932500,1.875795,3.334198,2.990313,0.000000,0.000000
0.010000,5.109406,4.932500,1.909436,3.364102,2.990313,0.000000,0.000000
0.010000,5.143346,4.932500,1.943376,3.394005,2.990313,0.000000,0.000000
0.010000,5.177585,4.932500,1.977615,3.423908,2.990313,-0.000000,0.000000
0.010000,5.212123,4.932500,2.012153,3.453811,2.990313,0.000000,0.000000
0.010000,5.246960,4.932500,2.046990,3.483714,2.990313,0.000000,0.000000
0.010000,5.282097,4.932500,2.082127,3.513617,2.990313,-0.000000,0.000000
0.010000,5.317532,4.932500,2.117562,3.543520,2.990313,0.000000,0.000000
0.010000,5.353266,4.932500,2.153296,3.573423,2.990313,0.000000,0.000000
0.010000,5.389299,4.932500,2.189329,3.603327,2.990313,0.000000,0.000000
0.010000,5.425632,4.932500,2.225662,3.633230,2.990313,0.000000,0.000000
0.010000,5.462263,4.932500,2.262293,3.663133,2.990313,0.000000,0.000000
0.010000,5.499193,4.932500,2.299223,3.693036,2.990313,0.000000,0.000000
0.010000,5.536423,4.932500,2.336453,3.722939,2.990313,0.000000,0.000000
0.010000,5.573951,4.932500,2.373981,3.752842,2.990313,-0.000000,0.000000
0.010000,5.611779,4.932500,2.411808,3.782745,2.990313,-0.000000,0.000000
0.010000,5.649905,4.932500,2.449935,3.812648,2.990313,0.000000,0.000000
